stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,import_id,city_name,ext_siri1_id,ext_stop_headsigns,stop_code_insee
GALO01,GALO01,Galois-Montaury,Anglet - Galois-Montaury,43.47988500,-1.50680900,,,0,place_GALO,2,GALO01,Anglet,GALO01,Direction ~ Norabidea: Anglet Quintaou/Endarra / Anglet Chambre d'Amour,64024
GALO02,GALO02,Galois-Montaury,Anglet - Galois-Montaury,43.47973400,-1.50700100,,,0,place_GALO,2,GALO02,Anglet,GALO02,Direction ~ Norabidea: Tarnos Square Mora / Anglet Coeur de Sutar/Troix Croix,64024
GBTZ01,GBTZ01,Gambetta,Biarritz - Gambetta,43.48113700,-1.56316800,,,0,place_GBTZ,2,GBTZ01,Biarritz,GBTZ01,Direction ~ Norabidea: Biarritz Harispe / Biarritz Hippodrome,64122
GARD02,GARD02,Gardague,Biarritz - Gardague,43.48174600,-1.55629300,,,0,place_GARD,2,GARD02,Biarritz,GARD02,Direction ~ Norabidea: Biarritz Haraout,64122
GRBY01,GRBY01,Gare de Bayonne,Bayonne - Gare de Bayonne,43.49615500,-1.46998100,,,0,place_GRBY,2,GRBY01,Bayonne,GRBY01,Direction ~ Norabidea: Biarritz Mairie de Biarritz Louis Barthou / Bayonne Technocité / Biarritz Gar…,64102
GRBY02,GRBY02,Gare de Bayonne,Bayonne - Gare de Bayonne,43.49612900,-1.46979500,,,0,place_GRBY,2,GRBY02,Bayonne,GRBY02,Direction ~ Norabidea: Bayonne Hauts de Bayonne / Bayonne Gare de Bayonne Parvis / Tarnos Garròs,64102
GRBY03,GRBY03,Gare de Bayonne Parvis,Bayonne - Gare de Bayonne Parvis,43.49677900,-1.46992600,,,0,place_GRBY1,2,GRBY03,Bayonne,GRBY03,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64102
GRBY04,GRBY04,Gare de Bayonne Parvis,Bayonne - Gare de Bayonne Parvis,43.49677900,-1.46992600,,,0,place_GRBY1,2,GRBY04,Bayonne,GRBY04,Direction ~ Norabidea: Ondres Ondres Plage / Mouguerre Cigaro,64102
NEGR01,NEGR01,Gare de Biarritz,Biarritz - Gare de Biarritz,43.45967400,-1.54605500,,,0,place_NEGR,2,NEGR01,Biarritz,NEGR01,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis / Lore Landa / Stade / Bayonne Place des Basques,64122
NEGR02,NEGR02,Gare de Biarritz,Biarritz - Gare de Biarritz,43.45969500,-1.54544200,,,0,place_NEGR,2,NEGR02,Biarritz,NEGR02,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64122
GBMO01,GBMO01,Gare de Biarritz - Mariano,Biarritz - Gare de Biarritz - Mariano,43.45864800,-1.54661300,,,0,place_GBMO,1,GBMO01,Biarritz,GBMO01,Direction ~ Norabidea: Bayonne Place des Basques,64122
BOUG01,BOUG01,Gare de Boucau,Boucau - Gare de Boucau,43.52388100,-1.49038300,,,0,place_BOUG,2,BOUG01,Boucau,BOUG01,Direction ~ Norabidea: Tarnos Square Mora / Ondres Ondres Plage,64140
BOUG02,BOUG02,Gare de Boucau,Boucau - Gare de Boucau,43.52373700,-1.49065000,,,0,place_BOUG,2,BOUG02,Boucau,BOUG02,Direction ~ Norabidea: Anglet Quintaou/Endarra,64140
GRON01,GRON01,Gare de Ondres,Ondres - Gare de Ondres,43.56864000,-1.45669500,,,0,place_GRON,2,GRON01,Ondres,GRON01,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,40209
GRON02,GRON02,Gare de Ondres,Ondres - Gare de Ondres,43.56915400,-1.45853200,,,0,place_GRON,2,GRON02,Ondres,GRON02,Direction ~ Norabidea: Ondres Ondres Plage,40209
GARI01,GARI01,Garinde,Bayonne - Garinde,43.48355600,-1.45334200,,,0,place_GARI,2,GARI01,Bayonne,GARI01,Direction ~ Norabidea: Mouguerre Cigaro,64102
GARI02,GARI02,Garinde,Bayonne - Garinde,43.48360800,-1.45347500,,,0,place_GARI,2,GARI02,Bayonne,GARI02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64102
GARR01,GARR01,Garròs,Tarnos - Garròs,43.55252600,-1.45866300,,,0,place_GARR,2,GARR01,Tarnos,GARR01,Direction ~ Norabidea: Bayonne Technocité,40312
GARR02,GARR02,Garròs,Tarnos - Garròs,43.55179000,-1.45920600,,,0,place_GARR,2,GARR02,Tarnos,GARR02,Direction ~ Norabidea: Ondres Ondres Plage,40312
GARR11,GARR11,Garròs,Tarnos - Garròs,43.55192400,-1.45948200,,,0,place_GARR,2,GARR11,Tarnos,GARR11,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,40312
GAUD01,GAUD01,Gaudeul,Bayonne - Gaudeul,43.48023900,-1.50069900,,,0,place_GAUD,2,GAUD01,Bayonne,GAUD01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64102
GAUD02,GAUD02,Gaudeul,Bayonne - Gaudeul,43.48013800,-1.50115300,,,0,place_GAUD,2,GAUD02,Bayonne,GAUD02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64102
MBIS01,MBIS01,Gaztelu Xoko,Arcangues - Gaztelu Xoko,43.43351100,-1.51415300,,,0,place_MBIS,2,MBIS01,Arcangues,MBIS01,Direction ~ Norabidea: Biarritz Gare de Biarritz,64038
MBIS02,MBIS02,Gaztelu Xoko,Arcangues - Gaztelu Xoko,43.43360000,-1.51406700,,,0,place_MBIS,2,MBIS02,Arcangues,MBIS02,Direction ~ Norabidea: Bayonne Place des Basques,64038
GEND01,GEND01,Gendarmerie,Tarnos - Gendarmerie,43.54953700,-1.46076300,,,0,place_GEND,2,GEND01,Tarnos,GEND01,Direction ~ Norabidea: Bayonne Technocité,40312
GEND02,GEND02,Gendarmerie,Tarnos - Gendarmerie,43.54955700,-1.46060900,,,0,place_GEND,2,GEND02,Tarnos,GEND02,Direction ~ Norabidea: Tarnos Garròs,40312
GLCS01,GLCS01,Glacis,Bayonne - Glacis,43.49077700,-1.48122000,,,0,place_GLCS,2,GLCS01,Bayonne,GLCS01,Direction ~ Norabidea: Bayonne Glain,64102
GLCS02,GLCS02,Glacis,Bayonne - Glacis,43.49080000,-1.48133200,,,0,place_GLCS,2,GLCS02,Bayonne,GLCS02,Direction ~ Norabidea: Bayonne Porte d'Espagne,64102
GLAC01,GLAC01,Glacière,Anglet - Glacière,43.47605900,-1.52762600,,,0,place_GLAC,2,GLAC01,Anglet,GLAC01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64024
GLAC02,GLAC02,Glacière,Anglet - Glacière,43.47612800,-1.52742300,,,0,place_GLAC,2,GLAC02,Anglet,GLAC02,Direction ~ Norabidea: Bayonne Sainsontan,64024
GLAI03,GLAI03,Glain,Bayonne - Glain,43.48519000,-1.47301300,,,0,place_GLAI,2,GLAI03,Bayonne,GLAI03,Direction ~ Norabidea: Bayonne Porte d'Espagne,64102
GOCH01,GOCH01,Gochoa,Anglet - Gochoa,43.49292300,-1.52404700,,,0,place_GOCH,2,GOCH01,Anglet,GOCH01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64024
GOCH02,GOCH02,Gochoa,Anglet - Gochoa,43.49271900,-1.52395000,,,0,place_GOCH,2,GOCH02,Anglet,GOCH02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64024
GOLB01,GOLB01,Golf,Biarritz - Golf,43.49059300,-1.54471200,,,0,place_GOLB,2,GOLB01,Biarritz,GOLB01,Direction ~ Norabidea: Bidart Lore Landa,64122
GOLB02,GOLB02,Golf,Biarritz - Golf,43.49070100,-1.54463300,,,0,place_GOLB,2,GOLB02,Biarritz,GOLB02,Direction ~ Norabidea: Bayonne Place des Basques,64122
GOME01,GOME01,Gomez,Bayonne - Gomez,43.48708600,-1.45255900,,,0,place_GOME,2,GOME01,Bayonne,GOME01,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
GOME02,GOME02,Gomez,Bayonne - Gomez,43.48701100,-1.45263600,,,0,place_GOME,2,GOME02,Bayonne,GOME02,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64102
GRAM02,GRAM02,Grammont,Biarritz - Grammont,43.47429700,-1.55191800,,,0,place_GRAM,2,GRAM02,Biarritz,GRAM02,Direction ~ Norabidea: Biarritz Hippodrome,64122
GRAN01,GRAN01,Grand Basque,Bayonne - Grand Basque,43.49019000,-1.45272900,,,0,place_GRAN,2,GRAN01,Bayonne,GRAN01,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
GRAN02,GRAN02,Grand Basque,Bayonne - Grand Basque,43.49021600,-1.45298800,,,0,place_GRAN,2,GRAN02,Bayonne,GRAN02,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64102
GRCH01,GRCH01,Grand Champ,Anglet - Grand Champ,43.49110700,-1.52908500,,,0,place_GRCH,2,GRCH01,Anglet,GRCH01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64024
GRCH02,GRCH02,Grand Champ,Anglet - Grand Champ,43.49128800,-1.52888000,,,0,place_GRCH,2,GRCH02,Anglet,GRCH02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64024
GRDJ01,GRDJ01,Grand Jean,Tarnos - Grand Jean,43.55190900,-1.47057000,,,0,place_GRDJ,2,GRDJ01,Tarnos,GRDJ01,,40312
GRDJ02,GRDJ02,Grand Jean,Tarnos - Grand Jean,43.55200300,-1.47060600,,,0,place_GRDJ,2,GRDJ02,Tarnos,GRDJ02,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac / Bayonne Villa Pia/Marrac,40312
CCIA01,CCIA01,Grimau,Tarnos - Grimau,43.54663300,-1.48758000,,,0,place_CCIA,2,CCIA01,Tarnos,CCIA01,Direction ~ Norabidea: Tarnos Castillon,40312
CCIA02,CCIA02,Grimau,Tarnos - Grimau,43.54713500,-1.48781500,,,0,place_CCIA,2,CCIA02,Tarnos,CCIA02,Direction ~ Norabidea: Tarnos Grimau / La Baye,40312
GUEH02,GUEH02,Guehetaldia,Bidart - Guehetaldia,43.43593100,-1.58621900,,,0,place_GUEH,2,GUEH02,Bidart,GUEH02,Direction ~ Norabidea: Bayonne Marrac,64125
GUST01,GUST01,Gustave Eiffel,Bayonne - Gustave Eiffel,43.49013200,-1.46187200,,,0,place_GUST,2,GUST01,Bayonne,GUST01,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
GUST02,GUST02,Gustave Eiffel,Bayonne - Gustave Eiffel,43.49000500,-1.46216600,,,0,place_GUST,2,GUST02,Bayonne,GUST02,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64102
GUYE01,GUYE01,Guyenne,Boucau - Guyenne,43.53578700,-1.48645400,,,0,place_GUYE,2,GUYE01,Boucau,GUYE01,Direction ~ Norabidea: Tarnos Square Mora,64140
GUYE02,GUYE02,Guyenne,Tarnos - Guyenne,43.53600100,-1.48645500,,,0,place_GUYE,2,GUYE02,Tarnos,GUYE02,Direction ~ Norabidea: Boucau La Pinède,40312
HABA01,HABA01,Habas La Plaine,Bayonne - Habas La Plaine,43.50709700,-1.46127400,,,0,place_HABA,2,HABA01,Bayonne,HABA01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
HABA02,HABA02,Habas La Plaine,Bayonne - Habas La Plaine,43.50668100,-1.46108200,,,0,place_HABA,2,HABA02,Bayonne,HABA02,Direction ~ Norabidea: Bayonne Sainsontan,64102
IRAT01,IRAT01,Halle Iraty,Biarritz - Halle Iraty,43.46597300,-1.53838600,,,0,place_IRAT,2,IRAT01,Biarritz,IRAT01,Direction ~ Norabidea: Bidart Mairie de Bidart,64122
IRAT03,IRAT03,Halle Iraty,Biarritz - Halle Iraty,43.46589300,-1.53820400,,,0,place_IRAT,2,IRAT03,Biarritz,IRAT03,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis / Bayonne Sainsontan,64122
HAME01,HAME01,Hameau,Bayonne - Hameau,43.49737600,-1.43589300,,,0,place_HAME,2,HAME01,Bayonne,HAME01,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
HAME02,HAME02,Hameau,Bayonne - Hameau,43.49744600,-1.43581600,,,0,place_HAME,2,HAME02,Bayonne,HAME02,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64102
HBRD01,HBRD01,Hameau de Brindos,Anglet - Hameau de Brindos,43.47339800,-1.51971100,,,0,place_HBRD,2,HBRD01,Anglet,HBRD01,Direction ~ Norabidea: Anglet Redon/La Barre,64024
HBRD02,HBRD02,Hameau de Brindos,Anglet - Hameau de Brindos,43.47331300,-1.51985100,,,0,place_HBRD,2,HBRD02,Anglet,HBRD02,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
HARA01,HARA01,Harambillet,Bayonne - Harambillet,43.49809500,-1.45305100,,,0,place_HARA,2,HARA01,Bayonne,HARA01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
HARA02,HARA02,Harambillet,Bayonne - Harambillet,43.49830000,-1.45352100,,,0,place_HARA,2,HARA02,Bayonne,HARA02,Direction ~ Norabidea: Bayonne Sainsontan,64102
HARA03,HARA03,Haraout,Biarritz - Haraout,43.47823200,-1.54575200,,,0,place_HARA1,2,HARA03,Biarritz,HARA03,Direction ~ Norabidea: Biarritz Harispe,64122
HARC01,HARC01,Harcet,Biarritz - Harcet,43.46319100,-1.56300800,,,0,place_HARC,2,HARC01,Biarritz,HARC01,Direction ~ Norabidea: Bidart Lore Landa,64122
HARC02,HARC02,Harcet,Biarritz - Harcet,43.46327700,-1.56343100,,,0,place_HARC,2,HARC02,Biarritz,HARC02,Direction ~ Norabidea: Bayonne Place des Basques,64122
HARD01,HARD01,Hardoy,Anglet - Hardoy,43.49405000,-1.49718300,,,0,place_HARD,2,HARD01,Anglet,HARD01,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
HARD02,HARD02,Hardoy,Anglet - Hardoy,43.49394200,-1.49701900,,,0,place_HARD,2,HARD02,Anglet,HARD02,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64024
HARG01,HARG01,Hargous,Bayonne - Hargous,43.50706100,-1.46348800,,,0,place_HARG,2,HARG01,Bayonne,HARG01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
HARG02,HARG02,Hargous,Bayonne - Hargous,43.50710100,-1.46327100,,,0,place_HARG,2,HARG02,Bayonne,HARG02,Direction ~ Norabidea: Bayonne Sainsontan,64102
HRGN01,HRGN01,Harguina,Mouguerre - Harguina,43.47921500,-1.43469900,,,0,place_HRGN,2,HRGN01,Mouguerre,HRGN01,Direction ~ Norabidea: Mouguerre Cigaro,64407
HRGN02,HRGN02,Harguina,Mouguerre - Harguina,43.47948500,-1.43477100,,,0,place_HRGN,2,HRGN02,Mouguerre,HRGN02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,64407
HRIS01,HRIS01,Harispe,Biarritz - Harispe,43.47315600,-1.56635500,,,0,place_HRIS,2,HRIS01,Biarritz,HRIS01,Direction ~ Norabidea: Biarritz Haraout,64122
DHAR11,DHAR11,Harretxe,Saint-Pierre-d'Irube - Harretxe,43.46262800,-1.43931800,,,0,place_DHAR,2,DHAR11,Saint-Pierre-d'Irube,DHAR11,Direction ~ Norabidea: Bayonne Place des Basques / Biarritz Gare de Biarritz,64496
DHAR12,DHAR12,Harretxe,Saint-Pierre-d'Irube - Harretxe,43.46254600,-1.43901600,,,0,place_DHAR,2,DHAR12,Saint-Pierre-d'Irube,DHAR12,Direction ~ Norabidea: Saint Pierre d'Irube C.Cial Ametzondo,64496
HAXU01,HAXU01,Harri Xuri,Saint-Pierre-d'Irube - Harri Xuri,43.45783400,-1.44941000,,,0,place_HAXU,2,HAXU01,Saint-Pierre-d'Irube,HAXU01,Direction ~ Norabidea: Bayonne Lauga/Cassin/Marrac / Saint Pierre D'Irube Aturri,64496
HAXU02,HAXU02,Harri Xuri,Saint-Pierre-d'Irube - Harri Xuri,43.45832200,-1.44906700,,,0,place_HAXU,2,HAXU02,Saint-Pierre-d'Irube,HAXU02,Direction ~ Norabidea: Saint Pierre D'Irube Mur à gauche/Hillans / Saint Pierre D'Irube Bel Air,64496
HARI01,HARI01,Harritx,Biarritz - Harritx,43.45663500,-1.54418700,,,0,place_HARI,2,HARI01,Biarritz,HARI01,Direction ~ Norabidea: Lore Landa / Stade,64122
HARI02,HARI02,Harritx,Biarritz - Harritx,43.45703500,-1.54428200,,,0,place_HARI,2,HARI02,Biarritz,HARI02,Direction ~ Norabidea: Gare de Biarritz / Fal,64122
HAUS01,HAUS01,Hausquette,Anglet - Hausquette,43.49741900,-1.50817600,,,0,place_HAUS,2,HAUS01,Anglet,HAUS01,Direction ~ Norabidea: Bayonne Place des Basques / Biarritz Gare de Biarritz,64024
HAUS02,HAUS02,Hausquette,Anglet - Hausquette,43.49752600,-1.50683700,,,0,place_HAUS,2,HAUS02,Anglet,HAUS02,Direction ~ Norabidea: Saint Pierre d'Irube C.Cial Ametzondo,64024
HTSB03,HTSB03,Hauts de Bayonne,Bayonne - Hauts de Bayonne,43.50529200,-1.44581500,,,0,place_HTSB,2,HTSB03,Bayonne,HTSB03,Direction ~ Norabidea: Biarritz Mairie de Biarritz Louis Barthou,64102
HTSB13,HTSB13,Hauts de Bayonne,Bayonne - Hauts de Bayonne,43.50529200,-1.44581500,,,0,place_HTSB,2,HTSB13,Bayonne,HTSB13,Direction ~ Norabidea: Anglet Chambre d'Amour / Saint-martin de Seignanx Stade Goni,64102
HNAV01,HNAV01,Henri de Navarre,Bayonne - Henri de Navarre,43.51345200,-1.43554700,,,0,place_HNAV,2,HNAV01,Bayonne,HNAV01,Direction ~ Norabidea: Bayonne Hauts de Bayonne,64102
HNAV02,HNAV02,Henri de Navarre,Bayonne - Henri de Navarre,43.51316800,-1.43558200,,,0,place_HNAV,2,HNAV02,Bayonne,HNAV02,Direction ~ Norabidea: Anglet Chambre d'Amour,64102
HILL02,HILL02,Hillans,Saint-Pierre-d'Irube - Hillans,43.46549200,-1.44827100,,,0,place_HILL,2,HILL02,Saint-Pierre-d'Irube,HILL02,Direction ~ Norabidea: Villefranque Mendiburua,64496
HILL03,HILL03,Hillans,Saint-Pierre-d'Irube - Hillans,43.46547700,-1.44821300,,,0,place_HILL,2,HILL03,Saint-Pierre-d'Irube,HILL03,Direction ~ Norabidea: Bayonne Place des Basques,64496
BOUL03,BOUL03,Hippodrome,Biarritz - Hippodrome,43.47007100,-1.55090400,,,0,place_BOUL,2,BOUL03,Biarritz,BOUL03,Direction ~ Norabidea: Biarritz St Charles,64122
HIRA01,HIRA01,Hiri Artea,Bidart - Hiri Artea,43.43919000,-1.57747900,,,0,place_HIRA,2,HIRA01,Bidart,HIRA01,Direction ~ Norabidea: Bidart Mairie de Bidart,64125
HIRA02,HIRA02,Hiri Artea,Bidart - Hiri Artea,43.43910400,-1.57753900,,,0,place_HIRA,2,HIRA02,Bidart,HIRA02,Direction ~ Norabidea: Bayonne Marrac,64125
MURG01,MURG01,Hiriberria,Saint-Pierre-d'Irube - Hiriberria,43.46658900,-1.44124700,,,0,place_MURG,2,MURG01,Saint-Pierre-d'Irube,MURG01,Direction ~ Norabidea: Bayonne Place des Basques / Biarritz Gare de Biarritz,64496
MURG02,MURG02,Hiriberria,Saint-Pierre-d'Irube - Hiriberria,43.46622900,-1.44095200,,,0,place_MURG,2,MURG02,Saint-Pierre-d'Irube,MURG02,Direction ~ Norabidea: Saint Pierre D'Irube Mur à gauche/Hillans / Bayonne Lauga/Cassin/Marrac,64496
MURG12,MURG12,Hiriberria,Saint-Pierre-d'Irube - Hiriberria,43.46671900,-1.44100600,,,0,place_MURG,2,MURG12,Saint-Pierre-d'Irube,MURG12,Direction ~ Norabidea: Saint Pierre d'Irube C.Cial Ametzondo,64496
HLMH01,HLMH01,HLM Hureous,Boucau - HLM Hureous,43.52780300,-1.47208800,,,0,place_HLMH,2,HLMH01,Boucau,HLMH01,Direction ~ Norabidea: Tarnos Square Mora,64140
HLMH02,HLMH02,HLM Hureous,Boucau - HLM Hureous,43.52769800,-1.47176400,,,0,place_HLMH,2,HLMH02,Boucau,HLMH02,Direction ~ Norabidea: Boucau La Pinède,64140
HOND01,HOND01,Hondritz,Anglet - Hondritz,43.45689000,-1.50613500,,,0,place_HOND,2,HOND01,Anglet,HOND01,Direction ~ Norabidea: Biarritz Gare de Biarritz,64024
HOND02,HOND02,Hondritz,Anglet - Hondritz,43.45695900,-1.50571300,,,0,place_HOND,2,HOND02,Anglet,HOND02,Direction ~ Norabidea: Bayonne Place des Basques,64024
HOUN01,HOUN01,Houndaro,Anglet - Houndaro,43.47150300,-1.52287300,,,0,place_HOUN,2,HOUN01,Anglet,HOUN01,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
HOUN02,HOUN02,Houndaro,Anglet - Houndaro,43.47147300,-1.52247400,,,0,place_HOUN,2,HOUN02,Anglet,HOUN02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
HOUR01,HOUR01,Hourque de Hé,Bayonne - Hourque de Hé,43.50562200,-1.46242000,,,0,place_HOUR,2,HOUR01,Bayonne,HOUR01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
HOUR02,HOUR02,Hourque de Hé,Bayonne - Hourque de Hé,43.50558200,-1.46254200,,,0,place_HOUR,2,HOUR02,Bayonne,HOUR02,Direction ~ Norabidea: Bayonne Sainsontan,64102
HUGE01,HUGE01,Hugues,Tarnos - Hugues,43.54796500,-1.48741400,,,0,place_HUGE,2,HUGE01,Tarnos,HUGE01,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis,40312
HUGE02,HUGE02,Hugues,Tarnos - Hugues,43.54783100,-1.48727000,,,0,place_HUGE,2,HUGE02,Tarnos,HUGE02,Direction ~ Norabidea: Ondres Ondres Plage,40312
HDEA01,HDEA01,Hydro Bidea,Biarritz - Hydro Bidea,43.45924700,-1.53763500,,,0,place_HDEA,2,HDEA01,Biarritz,HDEA01,Direction ~ Norabidea: Bayonne Place des Basques,64122
HDEA02,HDEA02,Hydro Bidea,Biarritz - Hydro Bidea,43.45903300,-1.53662000,,,0,place_HDEA,2,HDEA02,Biarritz,HDEA02,Direction ~ Norabidea: Biarritz Gare de Biarritz,64122
HELI01,HELI01,Hélianthe,Biarritz - Hélianthe,43.47807800,-1.56514600,,,0,place_HELI1,2,HELI01,Biarritz,HELI01,Direction ~ Norabidea: Bidart Lore Landa / Bidart Uhabia,64122
HELI02,HELI02,Hélianthe,Biarritz - Hélianthe,43.47794100,-1.56505300,,,0,place_HELI1,2,HELI02,Biarritz,HELI02,Direction ~ Norabidea: Bayonne Place des Basques / Biarritz Mairie de Biarritz Louis Barthou,64122
HOPI01,HOPI01,Hôpital,Bayonne - Hôpital,43.48255700,-1.48255700,,,0,place_HOPI,2,HOPI01,Bayonne,HOPI01,Direction ~ Norabidea: Biarritz Gare de Biarritz,64102
HOPI02,HOPI02,Hôpital,Bayonne - Hôpital,43.48209500,-1.48243500,,,0,place_HOPI,2,HOPI02,Bayonne,HOPI02,Direction ~ Norabidea: Bayonne Place des Basques,64102
HOPI03,HOPI03,Hôpital,Bayonne - Hôpital,43.48262300,-1.48179000,,,0,place_HOPI,2,HOPI03,Bayonne,HOPI03,Direction ~ Norabidea: Bayonne  Floride,64102
BCRG01,BCRG01,Ilbarritz,Bidart - Ilbarritz,43.45728900,-1.57246100,,,0,place_BCRG,2,BCRG01,Bidart,BCRG01,Direction ~ Norabidea: Bidart Uhabia,64125
BCRG02,BCRG02,Ilbarritz,Bidart - Ilbarritz,43.45734100,-1.57231900,,,0,place_BCRG,2,BCRG02,Bidart,BCRG02,Direction ~ Norabidea: Biarritz Mairie de Biarritz Louis Barthou,64125
IMPE01,IMPE01,Impératrice,Biarritz - Impératrice,43.48914000,-1.55275900,,,0,place_IMPE,2,IMPE01,Biarritz,IMPE01,Direction ~ Norabidea: Biarritz Hippodrome,64122
INDU01,INDU01,Industrie,Tarnos - Industrie,43.54220400,-1.49767700,,,0,place_INDU,2,INDU01,Tarnos,INDU01,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis / Tarnos Grimau / La Baye,40312
INDU02,INDU02,Industrie,Tarnos - Industrie,43.54171400,-1.49781200,,,0,place_INDU,2,INDU02,Tarnos,INDU02,Direction ~ Norabidea: Ondres Ondres Plage / Tarnos Castillon,40312
ITZU01,ITZU01,Itzulian,Bidart - Itzulian,43.43331200,-1.58669400,,,0,place_ITZU,2,ITZU01,Bidart,ITZU01,Direction ~ Norabidea: Bidart Mairie de Bidart,64125
ITZU02,ITZU02,Itzulian,Bidart - Itzulian,43.43322500,-1.58673000,,,0,place_ITZU,2,ITZU02,Bidart,ITZU02,Direction ~ Norabidea: Bayonne Marrac,64125
IZAR03,IZAR03,Izarbel,Bidart - Izarbel,43.44564900,-1.55333200,,,0,place_IZAR,2,IZAR03,Bidart,IZAR03,Direction ~ Norabidea: Bayonne Sainsontan,64125
FERR01,FERR01,J. Ferry,Bayonne - J. Ferry,43.49419700,-1.46746200,,,0,place_FERR,2,FERR01,Bayonne,FERR01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel / Bayonne Quartier Arènes / Anglet Chambre d…,64102
FERR02,FERR02,J. Ferry,Bayonne - J. Ferry,43.49411100,-1.46754100,,,0,place_FERR,2,FERR02,Bayonne,FERR02,Direction ~ Norabidea: Bayonne Sainsontan / Bayonne Quartier St-Esprit / Bayonne Hauts de Bayonne,64102
LOEB01,LOEB01,J. Loeb,Bayonne - J. Loeb,43.48154700,-1.48325200,,,0,place_LOEB,2,LOEB01,Bayonne,LOEB01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Quintaou/Endarra,64102
LOEB02,LOEB02,J. Loeb,Bayonne - J. Loeb,43.48152600,-1.48394300,,,0,place_LOEB,2,LOEB02,Bayonne,LOEB02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis / Tarnos Square Mora,64102
JBAS01,JBAS01,Jardin Bassilour,Bidart - Jardin Bassilour,43.43757300,-1.56332200,,,0,place_JBAS2,2,JBAS01,Bidart,JBAS01,Direction ~ Norabidea: Bidart Mairie de Bidart,64125
JBAS02,JBAS02,Jardin Bassilour,Bidart - Jardin Bassilour,43.43763900,-1.56318200,,,0,place_JBAS2,2,JBAS02,Bidart,JBAS02,Direction ~ Norabidea: Bayonne Marrac,64125
JARD01,JARD01,Jardin Public,Biarritz - Jardin Public,43.47981900,-1.55873700,,,0,place_JARD-JDPU,2,JARD01,Biarritz,JARD01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Redon/La Barre / Biarritz Haraout,64122
JARD02,JARD02,Jardin Public,Biarritz - Jardin Public,43.47915700,-1.55855200,,,0,place_JARD-JDPU,2,JARD02,Biarritz,JARD02,Direction ~ Norabidea: Bayonne Gare de Bayonne Parvis / Biarritz Cité Scolaire / Biarritz St Charles,64122
JARD12,JARD12,Jardin Public,Biarritz - Jardin Public,43.47910200,-1.55933300,,,0,place_JARD-JDPU,2,JARD12,Biarritz,JARD12,Direction ~ Norabidea: Bayonne Place des Basques / Biarritz Mairie de Biarritz Louis Barthou,64122
JDPU01,JDPU01,Jardin Public,Biarritz - Jardin Public,43.47910200,-1.55933300,,,0,place_JARD-JDPU,1,JDPU01,Biarritz,JDPU01,Direction ~ Norabidea: Biarritz Polyclinique,64122
JEGU01,JEGU01,Jaurreguia,Bidart - Jaurreguia,43.43946100,-1.57257600,,,0,place_JEGU,2,JEGU01,Bidart,JEGU01,Direction ~ Norabidea: Bidart Mairie de Bidart,64125
