stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,city_name,direction_id,ext_oldid,ext_zenbus_id
MAPO02,,Potroénéa,Potroénéa - Masparraute,43.37934600,-1.08702900,,,0,place_MAPO,0,Masparraute,1,27636_2,MAPO02
CAPT01,,Putzunia,Putzunia - Cambo-les-Bains,43.36267800,-1.40161000,,,0,place_CAPT,0,Cambo-les-Bains,0,564860046,CAPT01
BRCO01,,Qu. La Commune,Qu. La Commune - Briscous,43.46635200,-1.28231700,,,0,place_BRCO,0,Briscous,,28452_1,BRCO01
LALE01,,Qu.Legarria,Qu.Legarria - Larressore,43.37170300,-1.43149300,,,0,place_LALE,0,Larressore,,17987_1,LALE01
RESP01,,Quai Resplandy,Quai Resplandy - Bayonne,43.48521800,-1.45961300,,,0,place_RESP,0,Bayonne,1,29738_2,RESP01
RESP02,,Quai Resplandy,Quai Resplandy - Bayonne,43.48532700,-1.45966300,,,0,place_RESP,0,Bayonne,0,29738_1,RESP02
SPQUA1,,Quartier Lac ~ Aintzira Auzoa,Saint-Pée-sur-Nivelle - Quartier Lac ~ Aintzira Auzoa,43.34357400,-1.52817400,,,0,place_SPQUA,0,Saint-Pée-sur-Nivelle,,,SPQUA1
SPQUA2,,Quartier Lac ~ Aintzira Auzoa,,43.34361301,-1.52792866,,,0,place_SPQUA,0,Saint-Pée-sur-Nivelle,,,SPQUA2
HERD01,,RD22,RD22 - Hélette,43.30396130,-1.25192130,,,0,place_HERD,0,Hélette,0,10163,HERD01
HERD02,,RD22,RD22 - Hélette,43.30373920,-1.25178590,,,0,place_HERD,0,Hélette,1,10164,HERD02
REDU11,,Réduit Boufflers,Réduit Boufflers - Bayonne,43.49279300,-1.47217100,,,0,place_REDU,0,Bayonne,1,18077_2,REDU11
REDU12,,Réduit Boufflers,Réduit Boufflers - Bayonne,43.49281100,-1.47192000,,,0,place_REDU,0,Bayonne,0,18077_1,REDU12
STLE01,,Saint Léon,Saint Léon - Bayonne,43.48928821,-1.48237408,,,0,place_STLE,0,Bayonne,1,18432_2,STLE01
STLE02,,Saint Léon,Saint Léon - Bayonne,43.48928503,-1.48227135,,,0,place_STLE,0,Bayonne,0,18432_1,STLE02
IRSA01,,Salle Airoski,Salle Airoski - Irissarry,43.25768700,-1.22762340,,,0,place_IRSA,0,Irissarry,,10166,IRSA01
ASSE01,,Serres,Ascain - Serres,43.36207800,-1.63652300,,,0,place_ASSE,0,Ascain,,ASSER1,ASSE01
ASSE02,,Serres,Ascain - Serres,43.36253431,-1.63654178,,,0,place_ASSE,0,Ascain,1,,ASSE02
TECH03,,Technocité,Technocité - Bayonne,43.46773190,-1.49182234,,,0,place_TECH,0,Bayonne,0,CD64-10764,TECH03
TECH02,,Technocité,Technocité  - Bayonne,43.46813131,-1.49141185,,,0,place_TECH,0,Bayonne,1,CD64-10765,TECH02
LATE01,,Tellechea,Tellechea - Lahonce,43.48180100,-1.39230500,,,0,place_LATE,0,Lahonce,0,19118_1,LATE01
LATE02,,Tellechea,Tellechea - Lahonce,43.48171000,-1.39220200,,,0,place_LATE,0,Lahonce,1,19118_2,LATE02
CATO01,,Toki Eder,Toki Eder - Cambo-les-Bains,43.36151800,-1.39467200,,,0,place_CATO,0,Cambo-les-Bains,,532500003,CATO01
HATO01,,Toki Ona,Toki Ona - Hasparren,43.40702900,-1.31167800,,,0,place_HATO,0,Hasparren,0,16015_1,HATO01
HATO02,,Toki Ona,Toki Ona - Hasparren,43.40734800,-1.31166200,,,0,place_HATO,0,Hasparren,1,16015_2,HATO02
CATR01,,Trinquet,Trinquet - Cambo-les-Bains,43.36182000,-1.40029000,,,0,place_CATR,0,Cambo-les-Bains,0,568830002,CATR01
ESCE01,,Undurein Centre,Undurein Centre - Espès-Undurein,43.28300000,-0.87460000,,,0,place_ESCE,0,Espès-Undurein,0,17793_1,ESCE01
ESCE02,,Undurein Centre,Undurein Centre - Espès-Undurein,43.28200000,-0.87700000,,,0,place_ESCE,0,Espès-Undurein,1,17793_2,ESCE02
SJUR01,,Ur Bidea,Saint-Jean-de-Luz - Ur Bidea,43.38268000,-1.64739300,,,0,place_SJUR,0,Saint-Jean-de-Luz,,,SJUR01
SJUR02,,Ur Bidea,Saint-Jean-de-Luz - Ur Bidea,43.38372700,-1.65266100,,,0,place_SJUR,0,Saint-Jean-de-Luz,1,,SJUR02
HAUR01,,Urcuray,Urcuray - Hasparren,43.36767900,-1.35673400,,,0,place_HAUR,0,Hasparren,0,19077_2,HAUR01
HAUR02,,Urcuray,Urcuray - Hasparren,43.36767300,-1.35644800,,,0,place_HAUR,0,Hasparren,1,19077_1,HAUR02
CAUR01,,Urtsua,Urtsua - Cambo-les-Bains,43.36085100,-1.37863500,,,0,place_CAUR,0,Cambo-les-Bains,,526690002,CAUR01
CAUS01,,Usimendia,Usimendia - Cambo-les-Bains,43.35704000,-1.41014300,,,0,place_CAUS,0,Cambo-les-Bains,0,779560001,CAUS01
CAUS02,,Usimendia,Usimendia - Cambo-les-Bains,43.35699400,-1.41008600,,,0,place_CAUS,0,Cambo-les-Bains,1,783520001,CAUS02
BEVI01,,Village,Village - Béhasque-Lapiste,43.32774400,-1.00621000,,,0,place_BEVI,0,Béhasque-Lapiste,0,27708_1,BEVI01
BEVI02,,Village,Village - Béhasque-Lapiste,43.32761800,-1.00631300,,,0,place_BEVI,0,Béhasque-Lapiste,1,27708_2,BEVI02
ETVI01,,Village,Village - Etcharry,43.32162200,-0.92873500,,,0,place_ETVI,0,Etcharry,0,27711_1,ETVI01
ETVI02,,Village,Village - Etcharry,43.32152200,-0.92889800,,,0,place_ETVI,0,Etcharry,1,27711_2,ETVI02
MAVI01,,Village,Village - Masparraute,43.38981800,-1.09719000,,,0,place_MAVI,0,Masparraute,0,27643_1,MAVI01
MAVI02,,Village,Village - Masparraute,43.38995900,-1.09749400,,,0,place_MAVI,0,Masparraute,1,27643_2,MAVI02
SAVI01,,Village,Village - Sames,43.52347500,-1.15756650,,,0,place_SAVI,0,Sames,,10310,SAVI01
UHVI01,,Village,Village - Uhart-Cize,43.16457900,-1.24328400,,,0,place_UHVI,0,Uhart-Cize,0,27786_1,UHVI01
UHVI02,,Village,Village - Uhart-Cize,43.16467100,-1.24315600,,,0,place_UHVI,0,Uhart-Cize,1,27786_2,UHVI02
VIEG01,,Viodos Egui Begia,Viodos Egui Begia - Viodos-Abense-de-Bas,43.24490000,-0.87870000,,,0,place_VIEG,0,Viodos-Abense-de-Bas,0,16996_1,VIEG01
VIEG02,,Viodos Egui Begia,Viodos Egui Begia - Viodos-Abense-de-Bas,43.24440600,-0.87928300,,,0,place_VIEG,0,Viodos-Abense-de-Bas,1,16996_2,VIEG02
SPXAN3,,Xan Ithurria Gantxiki,Saint-Pée-sur-Nivelle - Xan Ithurria Gantxiki,43.35470500,-1.54888500,,,0,place_SPXAN,0,Saint-Pée-sur-Nivelle,,123,SPXAN3
SPZI01,,Z.A. Lizardia ~ Lizardia A.E.,Saint-Pée-sur-Nivelle - Z.A. Lizardia ~ Lizardia A.E.,43.35771465,-1.57504441,,,0,place_SPZI,0,Saint-Pée-sur-Nivelle,0,,SPZI01
SPZI02,,Z.A. Lizardia ~ Lizardia A.E.,Saint-Pée-sur-Nivelle - Z.A. Lizardia ~ Lizardia A.E.,43.35778311,-1.57441211,,,0,place_SPZI,0,Saint-Pée-sur-Nivelle,1,,SPZI02
BRME01,,Z.A. Mendiko Borda,Z.A. Mendiko Borda - Briscous,43.44202200,-1.32326200,,,0,place_BRME,0,Briscous,,CD64-10760,BRME01
ALER02,,ZA Erreka Gorri,ZA Erreka Gorri - Aldudes,43.09404290,-1.42498170,,,0,place_ALER,0,Aldudes,,64016MIGE01,ALER02
BAZA01,,ZAC Makila,ZAC Makila - Bassussarry,43.44063200,-1.48790200,,,0,place_BAZA,0,Bassussarry,,27551_1,BAZA01
