shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
N430020,43.34166718,-1.69051003,30054,2.852000
N430020,43.34206772,-1.69043303,30055,2.897000
N430020,43.34209824,-1.69042802,30056,2.900000
N430020,43.34260941,-1.69033396,30057,2.958000
N430020,43.34302139,-1.69024801,30058,3.004000
N430020,43.34428024,-1.69000697,30059,3.146000
N430020,43.34484100,-1.68989503,30060,3.208000
N430020,43.34500885,-1.68988597,30061,3.227000
N430020,43.34516907,-1.68987298,30062,3.245000
N430020,43.34527969,-1.68987298,30063,3.257000
N430020,43.34554672,-1.68990302,30064,3.287000
N430020,43.34575653,-1.68988705,30065,3.310000
N430020,43.34605408,-1.68976796,30066,3.345000
N430020,43.34621429,-1.68970799,30067,3.363000
N430020,43.34634781,-1.68962002,30068,3.380000
N430020,43.34645081,-1.68954802,30069,3.393000
N430020,43.34670639,-1.68931198,30070,3.427000
N430020,43.34674835,-1.68927598,30071,3.433000
N430020,43.34676361,-1.68947506,30072,3.449000
N430020,43.34670639,-1.68967497,30073,3.466000
N430020,43.34661865,-1.68987298,30074,3.485000
N430020,43.34703064,-1.69027400,30075,3.541000
N430020,43.34712219,-1.69032800,30076,3.552000
N430020,43.34716034,-1.69030702,30078,3.557000
N430020,43.34719086,-1.69030499,30079,3.560000
N430020,43.34721756,-1.69031799,30080,3.563000
N430020,43.34722900,-1.69033098,30081,3.565000
N430020,43.34740067,-1.69015503,30082,3.589000
N430020,43.34756470,-1.69002199,30083,3.610000
N430020,43.34770966,-1.68992603,30084,3.628000
N430020,43.34797287,-1.68985701,30085,3.658000
N430020,43.34813309,-1.68983305,30086,3.676000
N430020,43.34814453,-1.68983305,30087,3.677000
N430020,43.34888077,-1.68977201,40002,3.759000
N430020,43.34887314,-1.68933201,40003,3.794000
N430020,43.34888458,-1.68919206,40004,3.806000
N430020,43.34881592,-1.68917799,40005,3.813000
N430020,43.34872437,-1.68911099,40006,3.825000
N430020,43.34869003,-1.68904495,40007,3.831000
N430020,43.34867477,-1.68898594,40008,3.837000
N430020,43.34867096,-1.68894696,40009,3.840000
N430020,43.34867477,-1.68884897,40010,3.848000
N430020,43.34867859,-1.68878698,40011,3.853000
N430020,43.34869385,-1.68872905,40012,3.858000
N430020,43.34873581,-1.68865001,40013,3.866000
N430020,43.34878922,-1.68859196,40014,3.873000
N430020,43.34886932,-1.68857598,40015,3.882000
N430020,43.34891510,-1.68857598,40016,3.887000
N430020,43.34894562,-1.68859899,40017,3.891000
N430020,43.34900284,-1.68863797,40018,3.898000
N430020,43.34910965,-1.68863904,40019,3.910000
N430020,43.34916687,-1.68863702,40020,3.917000
N430020,43.34922409,-1.68862998,40021,3.923000
N430020,43.34935379,-1.68860495,40022,3.937000
N430020,43.34943390,-1.68859398,40023,3.946000
N430020,43.34947968,-1.68860698,40024,3.951000
N430020,43.34981155,-1.68860197,40025,3.988000
N430020,43.34985733,-1.68859994,40026,3.993000
N430020,43.35015488,-1.68862903,40027,4.027000
N430020,43.35036087,-1.68866098,40028,4.050000
N430020,43.35045624,-1.68867600,40029,4.060000
N430020,43.35067749,-1.68873596,40030,4.085000
N430020,43.35078812,-1.68876696,40031,4.098000
N430020,43.35113144,-1.68887603,40032,4.137000
N430020,43.35134888,-1.68896198,40033,4.162000
N430020,43.35168457,-1.68907702,40034,4.201000
N430020,43.35186386,-1.68914795,40035,4.222000
N430020,43.35208893,-1.68925405,40036,4.248000
N430020,43.35229111,-1.68937004,40037,4.273000
N430020,43.35238266,-1.68937099,40038,4.283000
N430020,43.35306168,-1.68976402,40039,4.364000
N430020,43.35328293,-1.68990803,40040,4.392000
N430020,43.35370255,-1.69017994,40041,4.443000
N430020,43.35388565,-1.69035399,40042,4.468000
N430020,43.35397720,-1.69043505,40043,4.480000
N430020,43.35406113,-1.69051802,40044,4.492000
N430020,43.35427475,-1.69062400,40045,4.517000
N430020,43.35441589,-1.69066405,40046,4.533000
N430020,43.35456467,-1.69067204,40047,4.549000
N430020,43.35466003,-1.69070601,40048,4.560000
N430020,43.35497284,-1.69067001,40049,4.595000
N430020,43.35524750,-1.69065595,40050,4.626000
N430020,43.35548782,-1.69069803,40051,4.653000
N430020,43.35578156,-1.69079995,40052,4.686000
N430020,43.35581970,-1.69081795,40053,4.691000
N430020,43.35617065,-1.69098103,40054,4.732000
N430020,43.35680008,-1.69129300,40055,4.807000
N430020,43.35725784,-1.69152296,40056,4.861000
N430020,43.35762787,-1.69170105,40057,4.904000
N430020,43.35780716,-1.69178903,40058,4.926000
N430020,43.35825348,-1.69200206,40059,4.978000
N430020,43.35852814,-1.69210303,40060,5.010000
N430020,43.35883713,-1.69215405,40061,5.045000
N430020,43.35920334,-1.69213998,40062,5.085000
N430020,43.35951614,-1.69212604,40063,5.120000
N430020,43.35985184,-1.69213700,40064,5.157000
N430020,43.36001968,-1.69217896,40065,5.176000
N430020,43.36017227,-1.69223499,40066,5.194000
N430020,43.36024475,-1.69227397,40067,5.202000
N430020,43.36046600,-1.69239104,40068,5.229000
N430020,43.36058426,-1.69244397,40069,5.243000
N430020,43.36071014,-1.69247401,40070,5.257000
N430020,43.36092758,-1.69248199,40071,5.281000
N430020,43.36115265,-1.69247198,40072,5.306000
N430020,43.36130524,-1.69243395,40073,5.323000
N430020,43.36141586,-1.69238102,40074,5.336000
N430020,43.36156082,-1.69227505,40075,5.355000
N430020,43.36171341,-1.69211805,40076,5.376000
N430020,43.36177826,-1.69201398,40077,5.387000
N430020,43.36189270,-1.69181597,40078,5.407000
N430020,43.36189270,-1.69169402,40079,5.417000
N430020,43.36203766,-1.69143295,40080,5.444000
N430020,43.36208725,-1.69135594,40081,5.452000
N430020,43.36216736,-1.69126904,40082,5.464000
N430020,43.36225128,-1.69123495,40083,5.473000
N430020,43.36235428,-1.69122601,40084,5.485000
N430020,43.36240005,-1.69123495,40085,5.490000
N430020,43.36251831,-1.69129705,40086,5.504000
N430020,43.36254501,-1.69138706,40087,5.512000
N430020,43.36260605,-1.69145596,40088,5.521000
N430020,43.36262894,-1.69149196,40089,5.525000
N430020,43.36265564,-1.69152498,40090,5.529000
N430020,43.36274338,-1.69163895,40091,5.542000
N430020,43.36285400,-1.69177794,40092,5.559000
N430020,43.36294174,-1.69191206,40093,5.573000
N430020,43.36298752,-1.69188297,40094,5.579000
N430020,43.36303329,-1.69186497,40095,5.584000
N430020,43.36308289,-1.69186199,40096,5.590000
N430020,43.36314011,-1.69187200,40097,5.596000
N430020,43.36317062,-1.69189298,40098,5.600000
N430020,43.36319733,-1.69191694,40099,5.604000
N430020,43.36322784,-1.69196606,40100,5.609000
N430020,43.36325073,-1.69201899,40101,5.614000
N430020,43.36326218,-1.69206798,40102,5.618000
N430020,43.36326218,-1.69211304,40103,5.622000
N430020,43.36325836,-1.69216800,40104,5.626000
N430020,43.36325073,-1.69221401,40105,5.630000
N430020,43.36328506,-1.69230700,40106,5.638000
N430020,43.36333466,-1.69240999,40107,5.649000
N430020,43.36336517,-1.69247699,40108,5.655000
N430020,43.36338043,-1.69255102,40109,5.661000
N430020,43.36337280,-1.69261205,40110,5.666000
N430020,43.36335373,-1.69266605,40111,5.671000
N430020,43.36331177,-1.69277596,40112,5.681000
N430020,43.36327744,-1.69289196,40113,5.691000
N430020,43.36316299,-1.69334805,40114,5.730000
N430020,43.36310577,-1.69355595,40115,5.748000
N430020,43.36308289,-1.69362497,40116,5.755000
N430020,43.36307144,-1.69368505,40117,5.760000
N430020,43.36302185,-1.69397998,40118,5.784000
N430020,43.36301422,-1.69402504,40119,5.788000
N430020,43.36299896,-1.69421303,40120,5.803000
N430020,43.36298370,-1.69438803,50002,5.817000
N430020,43.36291885,-1.69486201,50003,5.857000
N430020,43.36285782,-1.69536996,50004,5.898000
N430020,43.36281967,-1.69577599,50005,5.931000
N430020,43.36279297,-1.69600701,50006,5.950000
N430020,43.36278152,-1.69614100,50007,5.961000
N430020,43.36271286,-1.69673800,50008,6.010000
N430020,43.36267853,-1.69699204,50009,6.031000
N430020,43.36258316,-1.69782495,50010,6.100000
N430020,43.36256027,-1.69806004,50011,6.119000
N430020,43.36246872,-1.69885504,50012,6.184000
N430020,43.36245346,-1.69898796,50013,6.195000
N430020,43.36242294,-1.69920003,60002,6.213000
N430020,43.36239624,-1.69945502,60003,6.234000
N430020,43.36236191,-1.69971299,60004,6.255000
N430020,43.36235428,-1.69979596,60005,6.261000
N430020,43.36235046,-1.69987202,60006,6.268000
N430020,43.36230850,-1.70011306,60007,6.288000
N430020,43.36226273,-1.70043600,60008,6.315000
N430020,43.36219025,-1.70093799,60009,6.356000
N430020,43.36201096,-1.70171404,60010,6.422000
N430020,43.36198425,-1.70182800,60011,6.432000
N430020,43.36194229,-1.70199001,60012,6.446000
N430020,43.36191940,-1.70219195,60013,6.462000
N430020,43.36191559,-1.70230997,60014,6.472000
N430020,43.36189270,-1.70286405,60015,6.517000
N430020,43.36191559,-1.70333004,60016,6.555000
N430020,43.36190414,-1.70390606,60017,6.602000
N430020,43.36190414,-1.70396304,60018,6.606000
N430020,43.36190414,-1.70417202,60019,6.623000
N430020,43.36188889,-1.70431495,60020,6.635000
N430020,43.36185074,-1.70440102,60021,6.643000
N430020,43.36182404,-1.70445597,60022,6.648000
N430020,43.36179352,-1.70449400,60023,6.653000
N430020,43.36173248,-1.70453000,60024,6.660000
N430020,43.36169434,-1.70437205,60025,6.674000
N430020,43.36165619,-1.70421696,60026,6.687000
N430020,43.36153793,-1.70377505,60027,6.725000
N430020,43.36145782,-1.70345604,60028,6.753000
N430020,43.36141968,-1.70332205,60029,6.764000
N430020,43.36137390,-1.70311797,60030,6.781000
N430020,43.36136246,-1.70301402,60031,6.790000
N430020,43.36122513,-1.70247996,60032,6.836000
N430020,43.36110306,-1.70202804,60033,6.875000
N430020,43.36105347,-1.70182097,60034,6.893000
N430020,43.36100388,-1.70170605,60035,6.904000
N430020,43.36090088,-1.70116401,60036,6.949000
N430020,43.36087799,-1.70100403,60037,6.962000
N430020,43.36084366,-1.70066905,60038,6.990000
N430020,43.36082840,-1.70039201,60039,7.012000
N430020,43.36081314,-1.70011497,60040,7.035000
N430020,43.36080933,-1.69988894,60041,7.053000
N430020,43.36082840,-1.69943595,60042,7.090000
N430020,43.36083221,-1.69940901,60043,7.092000
N430020,43.36084747,-1.69915104,70002,7.113000
N430020,43.36086655,-1.69896698,70003,7.128000
N430020,43.36089706,-1.69876504,70004,7.145000
N430020,43.36094666,-1.69849002,70005,7.168000
N430020,43.36098099,-1.69830596,70006,7.183000
N430020,43.36100769,-1.69819105,70007,7.193000
N430020,43.36104965,-1.69809401,70008,7.202000
N430020,43.36111832,-1.69781101,70009,7.226000
N430020,43.36122513,-1.69744205,70010,7.258000
N430020,43.36132431,-1.69715703,70011,7.284000
N430020,43.36151123,-1.69666803,70012,7.329000
N430020,43.36167526,-1.69626200,70013,7.366000
N430020,43.36171722,-1.69615102,70014,7.377000
N430020,43.36177826,-1.69598603,70015,7.391000
N430020,43.36186981,-1.69575596,70016,7.413000
N430020,43.36193085,-1.69559205,70017,7.428000
N430020,43.36200714,-1.69540000,70018,7.446000
N430020,43.36205673,-1.69528103,70019,7.457000
N430020,43.36212540,-1.69510305,70020,7.473000
N430020,43.36225891,-1.69476795,70021,7.504000
N430020,43.36241150,-1.69439399,70022,7.539000
N430020,43.36249161,-1.69418800,70023,7.558000
N430020,43.36252594,-1.69410896,70024,7.565000
N430020,43.36261749,-1.69387603,70025,7.587000
N430020,43.36268997,-1.69369304,70026,7.604000
N430020,43.36275101,-1.69353497,70027,7.618000
N430020,43.36281204,-1.69335306,70028,7.634000
N430020,43.36284256,-1.69322205,70029,7.645000
N430020,43.36285782,-1.69308400,70030,7.657000
N430020,43.36284256,-1.69300199,70031,7.664000
N430020,43.36284637,-1.69291103,70032,7.671000
N430020,43.36284637,-1.69280505,70033,7.680000
N430020,43.36284637,-1.69266903,70034,7.691000
N430020,43.36285782,-1.69257104,70035,7.699000
N430020,43.36286926,-1.69249403,70036,7.705000
N430020,43.36288071,-1.69243395,70037,7.710000
N430020,43.36289597,-1.69238400,70038,7.714000
N430020,43.36292267,-1.69229603,70039,7.722000
N430020,43.36289215,-1.69224501,70040,7.727000
N430020,43.36287689,-1.69217098,70041,7.734000
N430020,43.36287308,-1.69209099,70042,7.740000
N430020,43.36288452,-1.69202197,70043,7.746000
N430020,43.36290359,-1.69196796,70044,7.751000
N430020,43.36294174,-1.69191206,70045,7.757000
N430020,43.36298752,-1.69188297,70046,7.763000
N430020,43.36303329,-1.69186497,70047,7.768000
N430020,43.36308289,-1.69186199,70048,7.773000
N430020,43.36314011,-1.69187200,70049,7.780000
N430020,43.36321640,-1.69184899,70050,7.788000
N430020,43.36326218,-1.69183195,70051,7.794000
N430020,43.36332703,-1.69178998,70052,7.802000
N430020,43.36339569,-1.69171596,70053,7.812000
N430020,43.36345673,-1.69163203,70054,7.821000
N430020,43.36351013,-1.69153595,70055,7.831000
N430020,43.36357498,-1.69140697,70056,7.844000
N430020,43.36364746,-1.69123495,70057,7.860000
N430020,43.36371231,-1.69107103,70058,7.875000
N430020,43.36380386,-1.69084501,70059,7.896000
N430020,43.36388779,-1.69065499,70060,7.914000
N430020,43.36396790,-1.69048798,70061,7.930000
N430020,43.36404419,-1.69034696,70062,7.944000
N430020,43.36412048,-1.69022405,70063,7.958000
N430020,43.36420059,-1.69011796,70064,7.970000
N430020,43.36429977,-1.69001698,70065,7.984000
N430020,43.36465454,-1.68956196,70066,8.038000
N430020,43.36494064,-1.68919098,70067,8.081000
N430020,43.36529541,-1.68872297,70068,8.136000
N430020,43.36553192,-1.68840396,70069,8.173000
N430020,43.36576462,-1.68808806,70070,8.209000
N430020,43.36605835,-1.68769801,70071,8.255000
N430020,43.36623383,-1.68748796,70072,8.281000
N430020,43.36637497,-1.68734503,70073,8.300000
N430020,43.36650848,-1.68724000,70074,8.318000
N430020,43.36667633,-1.68712997,70075,8.338000
N430020,43.36686325,-1.68699801,70076,8.361000
N430020,43.36705017,-1.68687797,70077,8.384000
N430020,43.36730957,-1.68670595,70078,8.416000
N430020,43.36758804,-1.68652201,70079,8.451000
N430020,43.36777878,-1.68639195,70080,8.474000
N430020,43.36793137,-1.68626499,70081,8.494000
N430020,43.36804962,-1.68614101,70082,8.511000
N430020,43.36816788,-1.68599999,70083,8.528000
N430020,43.36825943,-1.68586099,70084,8.543000
N430020,43.36834717,-1.68571806,70085,8.558000
N430020,43.36840820,-1.68560100,70086,8.570000
N430020,43.36843109,-1.68549395,70087,8.579000
N430020,43.36848831,-1.68535101,70088,8.592000
N430020,43.36856842,-1.68514800,70089,8.611000
N430020,43.36864090,-1.68495297,70090,8.629000
N430020,43.36873245,-1.68469000,70091,8.652000
N430020,43.36878967,-1.68451500,70092,8.668000
N430020,43.36880493,-1.68447697,70093,8.671000
N430020,43.36886978,-1.68430197,80002,8.688000
N430020,43.36893082,-1.68413496,80003,8.703000
N430020,43.36899185,-1.68398094,80004,8.717000
N430020,43.36907959,-1.68378699,80005,8.735000
N430020,43.36913300,-1.68372703,80006,8.743000
N430020,43.36921310,-1.68357897,80007,8.758000
N430020,43.36930466,-1.68344295,80008,8.773000
N430020,43.36939621,-1.68332303,80009,8.787000
N430020,43.36950302,-1.68321705,80010,8.802000
N430020,43.36964035,-1.68309700,80011,8.819000
N430020,43.36980057,-1.68297696,80012,8.840000
N430020,43.37000275,-1.68283796,80013,8.865000
N430020,43.37009811,-1.68276405,80014,8.877000
N430020,43.37017441,-1.68270695,80015,8.887000
N430020,43.37040710,-1.68254006,80016,8.916000
N430020,43.37063980,-1.68237197,80017,8.945000
N430020,43.37070847,-1.68232298,80018,8.954000
N430020,43.37079239,-1.68226194,80019,8.964000
N430020,43.37097931,-1.68212295,80020,8.988000
N430020,43.37119675,-1.68196404,80021,9.016000
N430020,43.37136459,-1.68184304,80022,9.037000
N430020,43.37146759,-1.68176496,80023,9.050000
N430020,43.37157440,-1.68168700,80024,9.063000
N430020,43.37164688,-1.68159401,80025,9.074000
N430020,43.37181854,-1.68145502,80026,9.096000
N430020,43.37190247,-1.68140697,80027,9.107000
N430020,43.37223053,-1.68133795,80028,9.143000
N430020,43.37224579,-1.68129396,80029,9.147000
N430020,43.37226868,-1.68126202,80030,9.151000
N430020,43.37229156,-1.68124104,80031,9.154000
N430020,43.37232590,-1.68122303,80032,9.158000
N430020,43.37236786,-1.68121803,80033,9.163000
N430020,43.37242889,-1.68098998,80034,9.182000
N430020,43.37244415,-1.68090701,80035,9.190000
N430020,43.37245560,-1.68088198,80036,9.192000
N430020,43.37247849,-1.68084800,80037,9.196000
N430020,43.37265396,-1.68069100,80038,9.219000
N430020,43.37289810,-1.68045795,80039,9.252000
N430020,43.37298584,-1.68037903,80040,9.264000
N430020,43.37325668,-1.68011796,80041,9.300000
N430020,43.37339783,-1.67998302,80042,9.319000
N430020,43.37356949,-1.67981803,80043,9.343000
N430020,43.37370300,-1.67973804,80044,9.359000
N430020,43.37380219,-1.67963398,80045,9.373000
N430020,43.37404251,-1.67940605,80046,9.405000
N430020,43.37438965,-1.67907202,80047,9.453000
N430020,43.37454605,-1.67891896,80048,9.474000
N430020,43.37469864,-1.67876005,80049,9.495000
N430020,43.37485123,-1.67858100,80050,9.518000
N430020,43.37495041,-1.67846501,80051,9.532000
N430020,43.37497330,-1.67834997,80052,9.542000
N430020,43.37506104,-1.67823899,80053,9.555000
N430020,43.37521362,-1.67802596,80054,9.579000
N430020,43.37532425,-1.67788196,80055,9.596000
N430020,43.37544632,-1.67770803,80056,9.616000
N430020,43.37549210,-1.67764401,80057,9.623000
N430020,43.37554169,-1.67757499,80058,9.631000
N430020,43.37543869,-1.67740798,80059,9.649000
N430020,43.37538147,-1.67730701,80060,9.659000
N430020,43.37534332,-1.67717195,80061,9.671000
N430020,43.37533569,-1.67701304,80062,9.684000
N430020,43.37539291,-1.67664802,80063,9.714000
N430020,43.37545013,-1.67639995,80064,9.735000
N430020,43.37566757,-1.67558205,80065,9.806000
N430020,43.37573242,-1.67531300,80066,9.829000
N430020,43.37577820,-1.67511702,80067,9.846000
N430020,43.37578201,-1.67500103,80068,9.855000
N430020,43.37575531,-1.67488503,80069,9.865000
N430020,43.37569046,-1.67480600,80070,9.875000
N430020,43.37563324,-1.67485201,80071,9.882000
N430020,43.37557220,-1.67485404,80072,9.889000
N430020,43.37553406,-1.67480505,80073,9.895000
N430020,43.37551117,-1.67473495,80074,9.901000
N430020,43.37552261,-1.67465699,80075,9.907000
N430020,43.37556076,-1.67459905,80076,9.914000
N430020,43.37551117,-1.67441702,80078,9.930000
N430020,43.37542343,-1.67420101,80079,9.950000
N430020,43.37532043,-1.67408895,80080,9.964000
N430020,43.37513351,-1.67399895,80081,9.986000
N430020,43.37465668,-1.67379105,80082,10.042000
N430020,43.37449646,-1.67370403,80083,10.061000
N430020,43.37424088,-1.67356205,90002,10.092000
N430020,43.37418365,-1.67362201,90003,10.100000
N430020,43.37412262,-1.67363095,90004,10.107000
N430020,43.37406158,-1.67358506,90005,10.114000
N430020,43.37402725,-1.67348504,90006,10.123000
N430020,43.37406158,-1.67338896,90007,10.132000
N430020,43.37412262,-1.67333996,90008,10.139000
N430020,43.37419891,-1.67335403,90009,10.148000
N430020,43.37426758,-1.67324102,90011,10.160000
N430020,43.37469482,-1.67271996,90012,10.223000
N430020,43.37506104,-1.67218494,90013,10.283000
N430020,43.37527466,-1.67194796,90014,10.314000
N430020,43.37556458,-1.67166603,90015,10.353000
N430020,43.37583542,-1.67125595,90016,10.398000
N430020,43.37594604,-1.67110896,90017,10.415000
N430020,43.37597656,-1.67106199,90018,10.420000
N430020,43.37600708,-1.67098296,90019,10.427000
N430020,43.37607193,-1.67081404,90020,10.443000
N430020,43.37609100,-1.67076695,100002,10.447000
N430020,43.37617874,-1.67041099,100003,10.478000
N430020,43.37619781,-1.67023897,100004,10.492000
N430020,43.37620163,-1.67012298,100005,10.501000
N430020,43.37620544,-1.66992497,100006,10.517000
N430020,43.37624359,-1.66963196,100007,10.541000
N430020,43.37629700,-1.66943097,100008,10.559000
N430020,43.37638855,-1.66928697,100009,10.574000
N430020,43.37645721,-1.66921103,100010,10.584000
N430020,43.37662125,-1.66911101,100011,10.604000
N430020,43.37672806,-1.66907096,100012,10.616000
N430020,43.37688828,-1.66899896,100013,10.635000
N430020,43.37696075,-1.66894996,100014,10.644000
N430020,43.37701035,-1.66892695,100015,10.650000
N430020,43.37700653,-1.66890204,100016,10.652000
N430020,43.37704849,-1.66884398,100022,10.659000
N430020,43.37706757,-1.66884506,100023,10.661000
N430020,43.37709045,-1.66887295,100026,10.665000
N430020,43.37709808,-1.66890800,100028,10.668000
N430020,43.37709427,-1.66893804,100030,10.670000
N430020,43.37708282,-1.66895795,100031,10.672000
N430020,43.37716675,-1.66908503,100032,10.686000
N430020,43.37723541,-1.66918397,100033,10.697000
N430020,43.37743759,-1.66944897,100034,10.728000
N430020,43.37760925,-1.66966903,100035,10.754000
N430020,43.37770844,-1.66976297,100036,10.768000
N430020,43.37781906,-1.66989398,100037,10.784000
N430020,43.37789917,-1.66999495,100038,10.796000
N430020,43.37801361,-1.66984105,100039,10.814000
N430020,43.37813950,-1.66963804,100040,10.836000
N430020,43.37829208,-1.66941702,100041,10.860000
N430020,43.37842560,-1.66925895,100042,10.880000
N430020,43.37855530,-1.66910195,100043,10.899000
N430020,43.37863922,-1.66899598,100044,10.912000
N430020,43.37875748,-1.66885102,100045,10.930000
N430020,43.37885666,-1.66875196,100046,10.943000
N430020,43.37900162,-1.66860700,100047,10.963000
N430020,43.37934113,-1.66828704,100048,11.009000
N430020,43.37948608,-1.66813600,100049,11.029000
N430020,43.37950516,-1.66811800,100050,11.032000
N430020,43.37954330,-1.66808403,110002,11.037000
N430020,43.37966156,-1.66799104,110003,11.052000
N430020,43.37961197,-1.66786206,110004,11.063000
N430020,43.37961197,-1.66778696,110005,11.069000
N430020,43.37963104,-1.66768801,110006,11.078000
N430020,43.37971878,-1.66741300,110007,11.102000
N430020,43.37987518,-1.66693604,110008,11.145000
N430020,43.38047791,-1.66499805,110009,11.315000
N430020,43.38048172,-1.66490197,110010,11.323000
N430020,43.38045120,-1.66488802,110011,11.326000
N430020,43.38043594,-1.66486502,110012,11.329000
N430020,43.38042068,-1.66483498,110013,11.332000
N430020,43.38041687,-1.66479003,110014,11.336000
N430020,43.38042831,-1.66475701,110015,11.339000
N430020,43.38044357,-1.66474199,110016,11.341000
N430020,43.38046265,-1.66473198,110017,11.343000
N430020,43.38048935,-1.66472697,110018,11.346000
N430020,43.38050842,-1.66473305,110019,11.348000
N430020,43.38053131,-1.66476202,110020,11.352000
N430020,43.38064575,-1.66469800,110021,11.366000
N430020,43.38081360,-1.66460502,120002,11.385000
N430020,43.38113022,-1.66445303,120003,11.423000
N430020,43.38126755,-1.66439700,120004,11.439000
N430020,43.38134766,-1.66454303,120005,11.454000
N430020,43.38158417,-1.66480196,120006,11.487000
N430020,43.38164139,-1.66486597,130002,11.495000
N430020,43.38183975,-1.66506898,130003,11.523000
N430020,43.38212204,-1.66535497,130004,11.562000
N430020,43.38217926,-1.66542995,130005,11.571000
N430020,43.38222885,-1.66548204,130006,11.578000
N430020,43.38226700,-1.66552806,130007,11.584000
N430020,43.38238525,-1.66579700,130008,11.609000
N430020,43.38248825,-1.66605306,130009,11.633000
N430020,43.38253784,-1.66616905,130010,11.643000
N430020,43.38264084,-1.66646099,130011,11.670000
N430020,43.38269424,-1.66660202,130012,11.683000
N430020,43.38271713,-1.66665304,140002,11.688000
N430020,43.38277435,-1.66678905,140003,11.700000
N430020,43.38284683,-1.66697097,140004,11.717000
N430020,43.38289642,-1.66710198,140005,11.729000
N430020,43.38300323,-1.66732895,140006,11.751000
N430020,43.38311768,-1.66759205,140007,11.776000
N430020,43.38330078,-1.66757703,140008,11.796000
N430020,43.38337326,-1.66757202,140009,11.804000
N430020,43.38347626,-1.66755700,140010,11.816000
N430020,43.38364029,-1.66753197,140011,11.834000
N430020,43.38371277,-1.66750705,140012,11.843000
N430020,43.38376236,-1.66748202,140013,11.848000
N430020,43.38382721,-1.66742802,140014,11.857000
N430020,43.38388062,-1.66736901,140015,11.864000
N430020,43.38412857,-1.66700399,140016,11.905000
N430020,43.38430786,-1.66674304,140017,11.934000
N430020,43.38440323,-1.66660500,140018,11.949000
N430020,43.38451004,-1.66648400,140019,11.965000
N430020,43.38448334,-1.66643906,140020,11.969000
N430020,43.38446808,-1.66638398,140021,11.974000
N430020,43.38447571,-1.66632700,140022,11.979000
N430020,43.38449478,-1.66627598,140023,11.983000
N430020,43.38438416,-1.66615605,140024,11.999000
N430020,43.38426590,-1.66602397,140025,12.016000
N430020,43.38420486,-1.66595805,140026,12.025000
N430020,43.38415146,-1.66589606,150002,12.033000
N430020,43.38410187,-1.66580296,150003,12.042000
N430020,43.38409042,-1.66567504,150004,12.052000
N430020,43.38410187,-1.66561699,150005,12.057000
N430020,43.38412476,-1.66552806,150006,12.065000
N430020,43.38417816,-1.66540694,150007,12.076000
N430020,43.38427734,-1.66523802,150008,12.094000
N430020,43.38436508,-1.66506803,150009,12.111000
N430020,43.38445663,-1.66487706,150010,12.129000
N430020,43.38447952,-1.66483700,150011,12.133000
N430020,43.38457489,-1.66467297,150012,12.150000
N430020,43.38465118,-1.66452706,150013,12.165000
N430020,43.38469696,-1.66443396,150014,12.174000
N430020,43.38472748,-1.66436994,150015,12.180000
N430020,43.38478470,-1.66422200,150016,12.194000
N430020,43.38482666,-1.66412497,150017,12.203000
N430020,43.38489532,-1.66395605,150018,12.218000
N430020,43.38492203,-1.66389406,150019,12.224000
N430020,43.38500977,-1.66366804,150020,12.245000
N430020,43.38502121,-1.66364801,150021,12.247000
N430020,43.38513565,-1.66359901,150022,12.261000
N430020,43.38515472,-1.66356003,150023,12.264000
N430020,43.38516617,-1.66353595,150024,12.267000
N430020,43.38521957,-1.66340995,150025,12.278000
N430020,43.38523483,-1.66337705,150026,12.282000
N430020,43.38529968,-1.66322803,150027,12.296000
N430020,43.38545227,-1.66285503,150028,12.330000
N430020,43.38549423,-1.66275203,150029,12.340000
N430020,43.38550186,-1.66273403,150030,12.341000
N430020,43.38550186,-1.66269302,150031,12.345000
N430020,43.38551712,-1.66263402,150033,12.350000
N430020,43.38553619,-1.66259098,150034,12.354000
N430020,43.38556290,-1.66252601,150035,12.360000
N430020,43.38559341,-1.66242504,150036,12.369000
N430020,43.38567352,-1.66223705,150037,12.386000
N430020,43.38574982,-1.66211796,150038,12.399000
N430020,43.38581085,-1.66204798,150039,12.408000
N430020,43.38589478,-1.66195500,150040,12.420000
N430020,43.38590240,-1.66186702,150041,12.427000
N430020,43.38591766,-1.66180694,150042,12.432000
N430020,43.38592911,-1.66178405,150043,12.435000
N430020,43.38594818,-1.66175401,150044,12.438000
N430020,43.38598633,-1.66171396,150045,12.443000
N430020,43.38602829,-1.66169202,150046,12.448000
N430020,43.38603210,-1.66163099,150047,12.453000
N430020,43.38602829,-1.66157305,150048,12.458000
N430020,43.38603592,-1.66152799,150049,12.462000
N430020,43.38603973,-1.66144705,150050,12.468000
N430020,43.38604736,-1.66134906,150051,12.476000
N430020,43.38604736,-1.66125798,160002,12.483000
N430020,43.38604736,-1.66119003,160003,12.489000
N430020,43.38604736,-1.66116703,160004,12.491000
N430020,43.38605118,-1.66108406,160005,12.498000
N430020,43.38608551,-1.66097605,160006,12.507000
N430020,43.38608551,-1.66088903,160007,12.514000
N430020,43.38608932,-1.66073895,160008,12.526000
N430020,43.38608932,-1.66060305,160009,12.537000
N430020,43.38609695,-1.66051698,160010,12.544000
N430020,43.38613129,-1.66033697,160011,12.559000
N430020,43.38615799,-1.66021895,160012,12.569000
